6883.46,6883.46,6956.35,6956.35,6956.35,6956.35,6956.35,6956.35,6956.35,6956.35,6956.35,6956.35,6956.35,6740.1,6740.1,6740.1,6740.1,6740.1,6740.1,6740.1
6382.85,6382.85,6382.85,6382.85,6413.48,6413.48,6649.28,6649.28,6649.28,6649.28,6649.28,6649.28,6877.06,6877.06,6877.06,6877.06,6877.06,6877.06,6877.06,6877.06
6282.3,6723.36,6723.36,6723.36,6723.36,6723.36,6723.36,6723.36,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01
6392.77,6392.77,6597.61,6597.61,6597.61,6597.61,6597.61,6702.15,6702.15,6702.15,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43
6330.75,6570.13,6570.13,6570.13,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6922.01,6922.01,6922.01
6709.6,6709.6,6967.56,6967.56,6967.56,6967.56,6967.56,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43,7023.43
6413.48,6456.37,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6597.61,6740.1,6740.1
6511.29,6511.29,6511.29,6511.29,6570.13,6570.13,6570.13,6570.13,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61
6658.51,6658.51,6658.51,6658.51,6658.51,6723.36,6723.36,6723.36,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01,6922.01
6267.01,6521.26,6570.13,6570.13,6570.13,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6672.61,6877.06,6877.06,6877.06
